Category,Product Name,New Descriptive Name,Specs,Original Path,Product URL
armchairs-sofas-and-lounges,Soft II - Light-Grey,soft_ii_light_grey_wood,Length/dept: 132 cm; Width: 79 cm; Height: 82 cm; Sit height: 42 cm; Stackable: No; Swivel: No; Linkable: No; Color: Grey; Color Name: Light-Grey; Frame: Wood; Frame color: Oak; Sustainable: No; Seating: Upholstered,jmt_cad_files/armchairs-sofas-and-lounges/soft_ii_HO111051.zip,https://www.jmt.de/en_GB/catalogue/soft-ii-light-grey-dh-111051
armchairs-sofas-and-lounges,UMBRIA I - White,umbria_i_white_artificial_leather,Length/dept: 71 cm; Width: 64 cm; Height: 76 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Linkable: No; Color: White; Color Name: White; Frame: artificial leather; Frame color: White; Sustainable: No; Seating: artificial leather; Backrest color: White,jmt_cad_files/armchairs-sofas-and-lounges/umbria_i.zip,https://www.jmt.de/en_GB/catalogue/umbria-i-white-dh-150431
armchairs-sofas-and-lounges,ZÜRICH I - Black,z_rich_i_black_laquered_wood,Length/dept: 69 cm; Width: 70 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Black; Color Name: Black; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Black,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_i.zip,https://www.jmt.de/en_GB/catalogue/zurich-i-black-dh-107456
armchairs-sofas-and-lounges,ZÜRICH I - Red,z_rich_i_red_laquered_wood,Length/dept: 69 cm; Width: 70 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Red; Color Name: Red; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Red,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_i.zip,https://www.jmt.de/en_GB/catalogue/zurich-i-red-dh-107458
armchairs-sofas-and-lounges,ZÜRICH I - White,z_rich_i_white_laquered_wood,Length/dept: 69 cm; Width: 70 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: White; Color Name: White; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: White,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_i.zip,https://www.jmt.de/en_GB/catalogue/zurich-i-white-dh-107454
armchairs-sofas-and-lounges,ZÜRICH II - Black,z_rich_ii_black_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Black; Color Name: Black; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Black,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-black-mh-107457
armchairs-sofas-and-lounges,ZÜRICH II - Black,z_rich_ii_black_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Black; Color Name: Black; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Black,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-black-dh-107457
armchairs-sofas-and-lounges,ZÜRICH II - Red,z_rich_ii_red_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Red; Color Name: Red; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Red,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-red-mh-107459
armchairs-sofas-and-lounges,ZÜRICH II - Red,z_rich_ii_red_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: Red; Color Name: Red; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: Red,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-red-dh-107459
armchairs-sofas-and-lounges,ZÜRICH II - White,z_rich_ii_white_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: White; Color Name: White; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: White,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-white-mh-107455
armchairs-sofas-and-lounges,ZÜRICH II - White,z_rich_ii_white_laquered_wood,Length/dept: 69 cm; Width: 124 cm; Height: 71 cm; Sit height: 43 cm; Stackable: No; Swivel: No; Linkable: No; Color: White; Color Name: White; Frame: laquered wood; Frame color: Aluminium coloured; Sustainable: No; Seating: artificial leather; Backrest color: White,jmt_cad_files/armchairs-sofas-and-lounges/zuerich_ii.zip,https://www.jmt.de/en_GB/catalogue/zurich-ii-white-dh-107455
barstools-and-stools,Amagni Bar steel weiß - White,amagni_bar_steel_wei_white_steelpipe_laquered,Length/dept: 48 cm; Width: 50 cm; Height: 85 cm; Sit height: 74 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: steelpipe laquered; Frame color: White; Sustainable: No; Designer: Hee Welling; Seating: Polypropylene,jmt_cad_files/barstools-and-stools/AAS_38_Amagni_Bar_steel_weiss.zip,https://www.jmt.de/en_GB/catalogue/amagni-bar-steel-weiss-white-dh-115455
barstools-and-stools,BABILA - Grey,babila_grey_ash,Length/dept: 36 cm; Width: 36 cm; Height: 75 cm; Stackable: No; Swivel: No; Color: Grey; Color Name: Grey; Frame: ash; Frame color: Grey; Sustainable: No; Designer: Odo Fioravanti; Seating: ash,jmt_cad_files/barstools-and-stools/babila.zip,https://www.jmt.de/en_GB/catalogue/babila-grey-dh-107481
barstools-and-stools,BABILA - Natural,babila_natural_ash,Length/dept: 36 cm; Width: 36 cm; Height: 75 cm; Stackable: No; Swivel: No; Color: Brown & Wood; Color Name: Natural; Frame: ash; Frame color: Natural; Sustainable: No; Designer: Odo Fioravanti; Seating: ash,jmt_cad_files/barstools-and-stools/babila.zip,https://www.jmt.de/en_GB/catalogue/babila-natural-dh-107482
barstools-and-stools,BOA - Black,boa_black_laquered_metal,Length/dept: 46 cm; Width: 44 cm; Height: 88 cm; Sit height: 73 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Black; Sustainable: No; Designer: Harry & Camilla; Seating: PVC; Backrest color: Black,jmt_cad_files/barstools-and-stools/boa.zip,https://www.jmt.de/en_GB/catalogue/boa-black-dh-115310
barstools-and-stools,BOA - White,boa_white_laquered_metal,Length/dept: 46 cm; Width: 44 cm; Height: 88 cm; Sit height: 73 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Harry & Camilla; Seating: PVC; Backrest color: White,jmt_cad_files/barstools-and-stools/boa.zip,https://www.jmt.de/en_GB/catalogue/boa-white-dh-115311
barstools-and-stools,BOBBIO - Beech,bobbio_beech_chrome_plated,Length/dept: 55 cm; Width: 41 cm; Height: 106 cm; Sit height: 77 cm; Stackable: No; Swivel: No; Color: Beech; Color Name: Beech; Frame: Chrome Plated; Sustainable: No; Designer: Marco Maran; Seating: beech; Backrest color: Natural,jmt_cad_files/barstools-and-stools/sesto_bar.zip,https://www.jmt.de/en_GB/catalogue/bobbio-beech-dh-115007
barstools-and-stools,BOBBIO - White,bobbio_white_chrome_plated,Length/dept: 55 cm; Width: 41 cm; Height: 106 cm; Sit height: 77 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: Chrome Plated; Sustainable: No; Designer: Marco Maran; Seating: beech; Backrest color: White,jmt_cad_files/barstools-and-stools/sesto_bar.zip,https://www.jmt.de/en_GB/catalogue/bobbio-white-dh-115302
barstools-and-stools,BONNIE - Grey,bonnie_grey_laquered_metal,Length/dept: 41 cm; Width: 41 cm; Height: 70-90 cm; Sit height: 53 cm; Stackable: No; Swivel: Yes; Color: Grey; Color Name: Grey; Frame: laquered metal; Frame color: Grey; Sustainable: No; Designer: Gino Carollo; Seating: Plastic; Backrest color: Grey,jmt_cad_files/barstools-and-stools/bonnie.zip,https://www.jmt.de/en_GB/catalogue/bonnie-grey-dh-107492
barstools-and-stools,BONNIE - White,bonnie_white_laquered_metal,Length/dept: 41 cm; Width: 41 cm; Height: 70-90 cm; Sit height: 53 cm; Stackable: No; Swivel: Yes; Color: White; Color Name: White; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Gino Carollo; Seating: Plastic; Backrest color: White,jmt_cad_files/barstools-and-stools/bonnie.zip,https://www.jmt.de/en_GB/catalogue/bonnie-white-dh-107494
barstools-and-stools,Bombo - Anthracite,bombo_anthracite_chrome_plated,Length/dept: 40 cm; Width: 44 cm; Height: 61-85 cm; Sit height: 50 cm; Stackable: No; Swivel: Yes; Color: Grey; Color Name: Anthracite; Frame: Chrome Plated; Sustainable: No; Designer: Stefano Giovannoni; Seating: ABS polycarbonate,jmt_cad_files/barstools-and-stools/petilia.zip,https://www.jmt.de/en_GB/catalogue/bombo-anthracite-dh-115154
barstools-and-stools,Bombo - White,bombo_white_chrome_plated,Length/dept: 40 cm; Width: 44 cm; Height: 61-85 cm; Sit height: 50 cm; Stackable: No; Swivel: Yes; Color: White; Color Name: White; Frame: Chrome Plated; Sustainable: No; Designer: Stefano Giovannoni; Seating: ABS polycarbonate,jmt_cad_files/barstools-and-stools/petilia.zip,https://www.jmt.de/en_GB/catalogue/bombo-white-dh-115272
barstools-and-stools,CATIFA BAR - White / Black,catifa_bar_white_black_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Black; Color Name: White / Black; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Black",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-black-dh-115323
barstools-and-stools,CATIFA BAR - White / Dark Blue,catifa_bar_white_dark_blue_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Blue; Color Name: White / Dark Blue; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Dark Blue",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-dark-blue-dh-115318
barstools-and-stools,CATIFA BAR - White / Grey,catifa_bar_white_grey_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Grey; Color Name: White / Grey; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Grey",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-grey-dh-115319
barstools-and-stools,CATIFA BAR - White / Light Blue,catifa_bar_white_light_blue_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Light blue; Color Name: White / Light Blue; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Light Blue",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-light-blue-dh-115320
barstools-and-stools,CATIFA BAR - White / Red,catifa_bar_white_red_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Red; Color Name: White / Red; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Red",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-red-dh-115321
barstools-and-stools,CATIFA BAR - White / Sand,catifa_bar_white_sand_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: Yellow; Color Name: White / Sand; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / Sand",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-sand-dh-115322
barstools-and-stools,CATIFA BAR - White / White,catifa_bar_white_white_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: White; Color: White; Color Name: White / White; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: White / White",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-white-white-dh-115316
barstools-and-stools,CATIFA BAR - black / black,catifa_bar_black_black_chrome_plated,"Length/dept: 52 cm; Width: 61 cm; Height: 111 cm; Sit height: 76 cm; Stackable: Yes; Swivel: No; Color: Black; Color Name: black / black; Frame: Chrome Plated; Sustainable: No; Designer: Lievore, Altherr, Molina; Seating: Polypropylene; Backrest color: black / black",jmt_cad_files/barstools-and-stools/catifa_bar.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-black-black-dh-115317
barstools-and-stools,COMA BAR ALU - Black,coma_bar_alu_black_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-alu-black-dh-8033
barstools-and-stools,COMA BAR ALU - Blue,coma_bar_alu_blue_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Blue; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-alu-blue-dh-8035
barstools-and-stools,COMA BAR ALU - Grey,coma_bar_alu_grey_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Grey; Color Name: Grey; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-alu-grey-dh-8034
barstools-and-stools,COMA BAR ALU - Red,coma_bar_alu_red_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Red; Color Name: Red; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-alu-red-dh-8036
barstools-and-stools,COMA BAR ALU - White,coma_bar_alu_white_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-alu-white-dh-8037
barstools-and-stools,COMA BAR WEISS - Black,coma_bar_weiss_black_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-weiss-black-dh-9593
barstools-and-stools,COMA BAR WEISS - Blue,coma_bar_weiss_blue_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Blue; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-weiss-blue-dh-9595
barstools-and-stools,COMA BAR WEISS - Grey,coma_bar_weiss_grey_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Grey; Color Name: Grey; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-weiss-grey-dh-9594
barstools-and-stools,COMA BAR WEISS - Red,coma_bar_weiss_red_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Red; Color Name: Red; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-weiss-red-dh-9596
barstools-and-stools,COMA BAR WEISS - White,coma_bar_weiss_white_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_bar_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-bar-weiss-white-dh-9597
barstools-and-stools,COMA HOCKER ALU - Black,coma_hocker_alu_black_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-alu-black-dh-8012
barstools-and-stools,COMA HOCKER ALU - Blue,coma_hocker_alu_blue_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Blue; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-alu-blue-dh-8014
barstools-and-stools,COMA HOCKER ALU - Grey,coma_hocker_alu_grey_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Grey; Color Name: Grey; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-alu-grey-dh-8013
barstools-and-stools,COMA HOCKER ALU - Red,coma_hocker_alu_red_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Red; Color Name: Red; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-alu-red-dh-8015
barstools-and-stools,COMA HOCKER ALU - White,coma_hocker_alu_white_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: laquered metal; Frame color: Aluminium coloured; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_alu.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-alu-white-dh-8016
barstools-and-stools,COMA HOCKER WEISS - Black,coma_hocker_weiss_black_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-weiss-black-dh-9599
barstools-and-stools,COMA HOCKER WEISS - Blue,coma_hocker_weiss_blue_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Blue; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-weiss-blue-dh-9601
barstools-and-stools,COMA HOCKER WEISS - Grey,coma_hocker_weiss_grey_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Grey; Color Name: Grey; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-weiss-grey-dh-9600
barstools-and-stools,COMA HOCKER WEISS - Red,coma_hocker_weiss_red_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: Red; Color Name: Red; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-weiss-red-dh-9602
barstools-and-stools,COMA HOCKER WEISS - White,coma_hocker_weiss_white_laquered_metal,Length/dept: 31 cm; Width: 42 cm; Height: 45 cm; Sit height: 45 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: laquered metal; Frame color: White; Sustainable: No; Designer: Josep Lluscà; Seating: Plastic,jmt_cad_files/barstools-and-stools/coma_hocker_weiss.zip,https://www.jmt.de/en_GB/catalogue/coma-hocker-weiss-white-dh-9603
barstools-and-stools,CUBO - Black,cubo_black_chrome_plated,Length/dept: 33 cm; Width: 33 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: Chrome Plated; Sustainable: No; Seating: artificial leather,jmt_cad_files/barstools-and-stools/cubo.zip,https://www.jmt.de/en_GB/catalogue/cubo-black-dh-104323
barstools-and-stools,CUBO - White,cubo_white_chrome_plated,Length/dept: 33 cm; Width: 33 cm; Height: 80 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: White; Color Name: White; Frame: Chrome Plated; Sustainable: No; Seating: artificial leather,jmt_cad_files/barstools-and-stools/cubo.zip,https://www.jmt.de/en_GB/catalogue/cubo-white-dh-104322
barstools-and-stools,Catifa Bar Fabric Kufe - Dark Blue,catifa_bar_fabric_kufe_dark_blue_steelpipe_laquered,Length/dept: 51 cm; Width: 60 cm; Height: 111 cm; Sit height: 76 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Dark Blue; Frame: steelpipe laquered; Frame color: Black; Sustainable: No,jmt_cad_files/barstools-and-stools/Catifa_Bar_Fabric_Kufe_dunkelblau.zip,https://www.jmt.de/en_GB/catalogue/catifa-bar-fabric-kufe-dark-blue-dh-114727
barstools-and-stools,ED - White / White,ed_white_white_stainless_steel,Length/dept: 38 cm; Width: 35 cm; Height: 56-81 cm; Sit height: 52 cm; Stackable: No; Swivel: Yes; Color: White; Color: White; Color Name: White / White; Frame: Stainless steel; Sustainable: No; Seating: Wood,jmt_cad_files/barstools-and-stools/ed_HO109202.zip,https://www.jmt.de/en_GB/catalogue/ed-white-white-dh-109202
barstools-and-stools,Feston Bar - Black,feston_bar_black_laquered_metal,Length/dept: 53 cm; Width: 54 cm; Height: 99.5 cm; Sit height: 76 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Black; Sustainable: No; Seating: artificial leather,jmt_cad_files/barstools-and-stools/feston_bar_HO112612.zip,https://www.jmt.de/en_GB/catalogue/feston-bar-black-dh-112612
barstools-and-stools,Format Bank - Black,format_bank_black_laquered_metal,Length/dept: 160 cm; Width: 30 cm; Height: 75 cm; Sit height: 75 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Black; Sustainable: Yes; Seating: Laminate,jmt_cad_files/barstools-and-stools/format_bank_bar_HO110355.zip,https://www.jmt.de/en_GB/catalogue/format-bank-black-dh-110355
barstools-and-stools,Gerlin Bar - Black,gerlin_bar_black_laquered_metal,Length/dept: 53 cm; Width: 47 cm; Height: 112 cm; Sit height: 80 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: laquered metal; Frame color: Black; Sustainable: No; Seating: artificial leather; Backrest color: Black,jmt_cad_files/barstools-and-stools/gerlin_bar.zip,https://www.jmt.de/en_GB/catalogue/gerlin-bar-black-dh-110392
barstools-and-stools,HANSEN  3197 BAR - Beech,hansen_3197_bar_beech_chrome_plated,Length/dept: 59 cm; Width: 53 cm; Height: 110 cm; Sit height: 76 cm; Stackable: No; Swivel: No; Color: Beech; Color Name: Beech; Frame: Chrome Plated; Sustainable: No; Designer: Arne Jacobsen; Seating: plywood; Backrest color: Beech,jmt_cad_files/barstools-and-stools/hansen__3197_bar.zip,https://www.jmt.de/en_GB/catalogue/hansen-3197-bar-beech-dh-15184
barstools-and-stools,HANSEN  3197 BAR - Black,hansen_3197_bar_black_chrome_plated,Length/dept: 59 cm; Width: 53 cm; Height: 110 cm; Sit height: 76 cm; Stackable: No; Swivel: No; Color: Black; Color Name: Black; Frame: Chrome Plated; Sustainable: No; Designer: Arne Jacobsen; Seating: plywood; Backrest color: Black,jmt_cad_files/barstools-and-stools/hansen__3197_bar.zip,https://www.jmt.de/en_GB/catalogue/hansen-3197-bar-black-dh-15185
barstools-and-stools,HANSEN  3197 BAR - Blue,hansen_3197_bar_blue_chrome_plated,Length/dept: 59 cm; Width: 53 cm; Height: 110 cm; Sit height: 76 cm; Stackable: No; Swivel: No; Color: Blue; Color Name: Blue; Frame: Chrome Plated; Sustainable: No; Designer: Arne Jacobsen; Seating: plywood; Backrest color: Blue,jmt_cad_files/barstools-and-stools/hansen__3197_bar.zip,https://www.jmt.de/en_GB/catalogue/hansen-3197-bar-blue-dh-15186
